Date,Open,High,Low,Close,Adj Close,Volume
2015-01-20 00:00:00-05:00,106.19999694824219,106.37999725341797,104.5,105.62000274658203,93.52561950683594,6526800
2015-01-21 00:00:00-05:00,106.5199966430664,109.44999694824219,105.62000274658203,109.31999969482422,96.8019027709961,8293700
2015-01-22 00:00:00-05:00,109.75,114.12000274658203,109.33000183105469,113.8499984741211,100.81318664550781,8055200
2015-01-23 00:00:00-05:00,113.63999938964844,114.31999969482422,112.0,112.0,99.17503356933594,5256000
2015-01-26 00:00:00-05:00,112.0,112.0,110.76000213623047,111.61000061035156,98.82970428466797,4203400
2015-01-27 00:00:00-05:00,110.94999694824219,111.25,109.91999816894531,110.01000213623047,97.41291809082031,4718300
2015-01-28 00:00:00-05:00,110.56999969482422,110.87999725341797,108.44999694824219,108.45999908447266,96.04037475585938,6633500
2015-01-29 00:00:00-05:00,108.1500015258789,109.58000183105469,106.73999786376953,109.38999938964844,96.8638916015625,4912300
2015-01-30 00:00:00-05:00,108.62000274658203,109.38999938964844,106.13999938964844,106.25,94.08345794677734,5397500
2015-02-02 00:00:00-05:00,106.7300033569336,107.33999633789062,105.06999969482422,107.29000091552734,95.00436401367188,4657100
2015-02-03 00:00:00-05:00,107.3499984741211,108.0,106.5199966430664,107.80999755859375,95.46483612060547,4192600
2015-02-04 00:00:00-05:00,106.83000183105469,108.73999786376953,106.75,107.91999816894531,95.56221008300781,4768900
2015-02-05 00:00:00-05:00,108.31999969482422,109.80999755859375,108.31999969482422,108.81999969482422,96.35916900634766,3297700
2015-02-06 00:00:00-05:00,108.58999633789062,109.4000015258789,107.19000244140625,107.5999984741211,95.27884674072266,3661400
2015-02-09 00:00:00-05:00,106.93000030517578,107.23999786376953,106.27999877929688,106.48999786376953,94.29598999023438,3909700
2015-02-10 00:00:00-05:00,107.26000213623047,109.45999908447266,107.12999725341797,108.97000122070312,96.49201202392578,5437400
2015-02-11 00:00:00-05:00,108.7300033569336,110.05999755859375,108.37999725341797,109.8499984741211,97.27124786376953,3798500
2015-02-12 00:00:00-05:00,110.69999694824219,110.77999877929688,108.83000183105469,109.83999633789062,97.26239776611328,3378000
2015-02-13 00:00:00-05:00,109.69000244140625,109.83999633789062,108.68000030517578,109.44000244140625,96.90817260742188,3727600
