Date,High,Low,Open,Close,Volume,Adj Close
2012-08-24,54.33000183105469,53.810001373291016,53.869998931884766,54.15999984741211,4143200.0,46.35756301879883
2012-08-27,54.9900016784668,53.880001068115234,54.119998931884766,54.61000061035156,4773600.0,46.742740631103516
2012-08-28,54.79999923706055,54.209999084472656,54.400001525878906,54.33000183105469,4611700.0,46.50307083129883
2012-08-29,54.970001220703125,54.369998931884766,54.529998779296875,54.63999938964844,4611900.0,46.768409729003906
2012-08-30,54.91999816894531,54.27000045776367,54.459999084472656,54.689998626708984,5188200.0,46.811214447021484
2012-08-31,55.029998779296875,54.209999084472656,54.84000015258789,54.29999923706055,5070900.0,46.47739791870117
2012-09-04,54.68000030517578,54.0,54.400001525878906,54.560001373291016,4233900.0,46.69994354248047
2012-09-05,54.93000030517578,54.18000030517578,54.7400016784668,54.279998779296875,4166100.0,46.46026611328125
2012-09-06,54.9900016784668,54.5,54.54999923706055,54.88999938964844,3741600.0,46.982398986816406
2012-09-07,55.2599983215332,54.70000076293945,54.970001220703125,54.880001068115234,3732700.0,46.97383499145508
2012-09-10,55.0099983215332,53.540000915527344,55.0099983215332,53.7400016784668,5447700.0,45.998085021972656
2012-09-11,53.93000030517578,52.689998626708984,53.709999084472656,52.79999923706055,6575400.0,45.1934814453125
2012-09-12,53.31999969482422,52.68000030517578,52.68000030517578,52.81999969482422,4834000.0,45.393733978271484
2012-09-13,53.970001220703125,52.58000183105469,52.63999938964844,53.88999938964844,6316500.0,46.31330871582031
2012-09-14,55.27000045776367,53.77000045776367,54.70000076293945,54.25,15735800.0,46.6226921081543
2012-09-17,54.63999938964844,54.0099983215332,54.59000015258789,54.47999954223633,5481600.0,46.82034683227539
2012-09-18,55.43000030517578,54.29999923706055,54.33000183105469,55.130001068115234,6600300.0,47.37897491455078
2012-09-19,55.31999969482422,54.72999954223633,55.060001373291016,54.95000076293945,6195400.0,47.22425842285156
2012-09-20,54.970001220703125,54.40999984741211,54.689998626708984,54.939998626708984,5776100.0,47.2156867980957
2012-09-21,56.220001220703125,54.90999984741211,55.09000015258789,56.18000030517578,26628600.0,48.28133773803711
2012-09-24,56.63999938964844,55.849998474121094,56.08000183105469,55.97999954223633,6443800.0,48.109458923339844
2012-09-25,56.5,55.84000015258789,56.220001220703125,56.20000076293945,6343300.0,48.29851531982422
2012-09-26,56.75,55.75,56.34000015258789,55.779998779296875,5562000.0,47.93757629394531
2012-09-27,56.439998626708984,55.70000076293945,56.290000915527344,56.2400016784668,4245400.0,48.3328971862793
2012-09-28,55.97999954223633,55.18000030517578,55.95000076293945,55.40999984741211,5838100.0,47.61958694458008
2012-10-01,56.560001373291016,55.52000045776367,55.720001220703125,56.459999084472656,4424400.0,48.52197265625
2012-10-02,56.88999938964844,56.310001373291016,56.459999084472656,56.79999923706055,3828700.0,48.81416702270508
2012-10-03,57.150001525878906,56.630001068115234,56.97999954223633,56.86000061035156,4662900.0,48.86573028564453
